"","gene_names"
"20557","ENSG00000271978.2"
"20558","ENSG00000271980.1"
"20559","ENSG00000271992.1"
"20560","ENSG00000271993.1"
"20561","ENSG00000271996.1"
"20562","LINC02973"
"20563","ENSG00000272008.1"
"20564","ENSG00000272009.1"
"20565","ENSG00000272010.1"
"20566","ENSG00000272027.2"
"20567","ANKRD34A"
"20568","ENSG00000272033.1"
"20569","ENSG00000272037.1"
"20570","ENSG00000272046.1"
"20571","GTF2H5"
"20572","ENSG00000272054.1"
"20573","ENSG00000272056.1"
"20574","ANKH-DT"
"20575","ENSG00000272070.3"
"20576","ENSG00000272076.1"
"20577","ENSG00000272077.1"
"20578","ENSG00000272078.1"
"20579","ENSG00000272079.2"
"20580","FCHO2-DT"
"20581","ENSG00000272084.1"
"20582","GOLPH3-DT"
"20583","ENSG00000272092.1"
"20584","TMEM14B-DT"
"20585","ENSG00000272103.2"
"20586","ENSG00000272106.1"
"20587","ENSG00000272108.1"
"20588","ENSG00000272109.2"
"20589","ENSG00000272112.1"
"20590","ENSG00000272121.1"
"20591","ENSG00000272123.1"
"20592","ENSG00000272128.1"
"20593","ENSG00000272129.1"
"20594","ENSG00000272130.1"
"20595","ENSG00000272137.1"
"20596","LINC01607"
"20597","ENSG00000272140.2"
"20598","LYRM4-AS1"
"20599","FGF14-AS2"
"20600","ENSG00000272144.1"
"20601","NFYC-AS1"
"20602","ARF4-AS1"
"20603","ENSG00000272148.1"
"20604","ENSG00000272154.5"
"20605","ENSG00000272155.1"
"20606","ENSG00000272156.1"
"20607","ENSG00000272157.2"
"20608","ENSG00000272159.1"
"20609","ENSG00000272163.2"
"20610","CASC15"
"20611","ENSG00000272172.1"
"20612","ENSG00000272173.2"
"20613","ENSG00000272180.1"
"20614","ENSG00000272182.1"
"20615","VPS11-DT"
"20616","MAP7-AS1"
"20617","ENSG00000272195.1"
"20618","POU2F1-DT"
"20619","ENSG00000272217.1"
"20620","ENSG00000272219.1"
"20621","ENSG00000272243.6"
"20622","ENSG00000272256.1"
"20623","LINC01749"
"20624","IER3-AS1"
"20625","LINC00551"
"20626","ENSG00000272277.1"
"20627","ILRUN-AS1"
"20628","ENSG00000272312.1"
"20629","ENSG00000272316.1"
"20630","ENSG00000272321.1"
"20631","NUDT3"
"20632","ENSG00000272328.1"
"20633","KMT2B"
"20634","ENSG00000272335.1"
"20635","ENSG00000272338.2"
"20636","ENSG00000272341.1"
"20637","ENSG00000272343.1"
"20638","ENSG00000272345.1"
"20639","ENSG00000272356.1"
"20640","ENSG00000272361.2"
"20641","ENSG00000272368.2"
"20642","SCUBE3-AS1"
"20643","ENSG00000272375.1"
"20644","ENSG00000272379.1"
"20645","LINC02664"
"20646","POM121C"
"20647","ENSG00000272396.1"
"20648","ENSG00000272397.1"
"20649","CD24"
"20650","ENSG00000272405.1"
"20651","ENSG00000272420.1"
"20652","ENSG00000272426.1"
"20653","ENSG00000272432.1"
"20654","ENSG00000272434.1"
"20655","ENSG00000272444.1"
"20656","ENSG00000272447.1"
"20657","ENSG00000272449.3"
"20658","MRPL20-DT"
"20659","FAM193B-DT"
"20660","ENSG00000272461.1"
"20661","LINC02980"
"20662","ENSG00000272472.1"
"20663","ENSG00000272476.1"
"20664","ENSG00000272477.1"
"20665","ENSG00000272479.1"
"20666","ENSG00000272501.1"
"20667","ENSG00000272505.1"
"20668","ENSG00000272506.1"
"20669","ENSG00000272509.1"
"20670","ENSG00000272512.1"
"20671","CFAP206"
"20672","ENSG00000272515.1"
"20673","ENSG00000272518.1"
"20674","ENSG00000272519.1"
"20675","BTF3-DT"
"20676","ENSG00000272541.1"
"20677","ENSG00000272542.1"
"20678","ENSG00000272558.1"
"20679","H3-3A-DT"
"20680","ENSG00000272563.1"
"20681","CPVL-AS2"
"20682","ENSG00000272572.1"
"20683","MUSTN1"
"20684","ENSG00000272576.1"
"20685","ZSWIM8-AS1"
"20686","ENSG00000272597.1"
"20687","ENSG00000272599.2"
"20688","ZNF595"
"20689","EFCAB10-AS1"
"20690","PPP4R3B-DT"
"20691","ENSG00000272609.1"
"20692","MAGI1-IT1"
"20693","FAM131B-AS1"
"20694","AFAP1-AS1"
"20695","ENSG00000272622.2"
"20696","ENSG00000272630.1"
"20697","ENSG00000272631.1"
"20698","DOC2B"
"20699","ENSG00000272642.2"
"20700","ENSG00000272646.1"
"20701","JTB-DT"
"20702","ENSG00000272661.1"
"20703","PPP1R21-DT"
"20704","ENSG00000272667.1"
"20705","ENSG00000272668.2"
"20706","PCDHB16"
"20707","HNRNPD-DT"
"20708","ENSG00000272678.1"
"20709","WASL-DT"
"20710","LINC02018"
"20711","ENSG00000272692.2"
"20712","GAS6-DT"
"20713","ENSG00000272699.1"
"20714","ENSG00000272702.1"
"20715","SLC30A6-DT"
"20716","ENSG00000272720.1"
"20717","EIF2B5-DT"
"20718","ENSG00000272732.1"
"20719","ENSG00000272733.1"
"20720","ADIRF-AS1"
"20721","ENSG00000272736.5"
"20722","ENSG00000272742.1"
"20723","ENSG00000272744.1"
"20724","ENSG00000272745.1"
"20725","ENSG00000272750.1"
"20726","ENSG00000272754.1"
"20727","WDR5B-DT"
"20728","ENSG00000272768.1"
"20729","ENSG00000272769.2"
"20730","ENSG00000272777.1"
"20731","GAR1-DT"
"20732","ENSG00000272800.3"
"20733","ENSG00000272807.1"
"20734","ENSG00000272812.1"
"20735","ENSG00000272824.1"
"20736","ENSG00000272829.2"
"20737","ENSG00000272831.2"
"20738","ENSG00000272832.1"
"20739","MAP3K4-AS1"
"20740","ENSG00000272843.1"
"20741","ENSG00000272844.1"
"20742","ENSG00000272848.2"
"20743","SUV39H2-DT"
"20744","ENSG00000272854.1"
"20745","ENSG00000272862.1"
"20746","ENSG00000272864.1"
"20747","ENSG00000272865.2"
"20748","SAP30-DT"
"20749","ENSG00000272871.1"
"20750","ENSG00000272872.1"
"20751","ENSG00000272885.1"
"20752","DCP1A"
"20753","CHASERR"
"20754","ENSG00000272892.1"
"20755","MIOS-DT"
"20756","ATP6V1FNB"
"20757","TBC1D8-AS1"
"20758","ENSG00000272905.1"
"20759","ENSG00000272906.1"
"20760","ENSG00000272912.1"
"20761","ENSG00000272914.1"
"20762","ENSG00000272915.1"
"20763","ENSG00000272918.1"
"20764","ENSG00000272927.1"
"20765","TRIM8-DT"
"20766","ENSG00000272936.1"
"20767","ENSG00000272942.1"
"20768","ENSG00000272944.1"
"20769","ENSG00000272948.2"
"20770","ENSG00000272953.2"
"20771","ENSG00000272958.1"
"20772","ENSG00000272970.5"
"20773","ENSG00000272971.1"
"20774","ENSG00000272973.2"
"20775","ENSG00000272977.1"
"20776","ENSG00000272983.1"
"20777","LINC02012"
"20778","ENSG00000272990.1"
"20779","ENSG00000272991.1"
"20780","C2ORF49-DT"
"20781","PFKP-DT"
"20782","ENSG00000273007.2"
"20783","CSGALNACT2-DT"
"20784","ENSG00000273011.1"
"20785","ENSG00000273014.1"
"20786","LINC00938"
"20787","FAM106A"
"20788","DGCR5"
"20789","LINC02035"
"20790","ENSG00000273035.1"
"20791","C2ORF15"
"20792","ENSG00000273055.1"
"20793","ENSG00000273059.1"
"20794","CDC37L1-DT"
"20795","ENSG00000273064.1"
"20796","ENSG00000273073.1"
"20797","GRIN2B"
"20798","ENSG00000273080.2"
"20799","LINC03073"
"20800","ENSG00000273108.1"
"20801","ENSG00000273113.1"
"20802","INSIG1-DT"
"20803","ENSG00000273118.1"
"20804","LINC01990"
"20805","PACERR"
"20806","ENSG00000273133.1"
"20807","NBPF26"
"20808","ENSG00000273141.1"
"20809","DUSP5-DT"
"20810","LCDR"
"20811","ENSG00000273151.1"
"20812","ENSG00000273156.2"
"20813","ENSG00000273165.1"
"20814","SNURF"
"20815","ENSG00000273188.1"
"20816","ENSG00000273198.1"
"20817","ENSG00000273203.1"
"20818","ENSG00000273204.1"
"20819","ENSG00000273211.1"
"20820","H3-7"
"20821","ENSG00000273218.1"
"20822","ENSG00000273226.1"
"20823","ENSG00000273230.1"
"20824","ENSG00000273233.1"
"20825","TMEM271"
"20826","ENSG00000273240.1"
"20827","ENSG00000273245.1"
"20828","RAB33B-AS1"
"20829","ENSG00000273248.2"
"20830","WDR5-DT"
"20831","TRABD-AS1"
"20832","LINC02928"
"20833","LINC03072"
"20834","ZBTB8B"
"20835","ENSG00000273284.1"
"20836","ENSG00000273287.2"
"20837","ENSG00000273293.1"
"20838","ENSG00000273295.1"
"20839","LINC03060"
"20840","DGCR11"
"20841","ENSG00000273312.2"
"20842","ENSG00000273314.1"
"20843","ENSG00000273319.1"
"20844","ENSG00000273321.1"
"20845","ENSG00000273325.1"
"20846","ENSG00000273329.2"
"20847","ENSG00000273338.1"
"20848","PAXIP1-DT"
"20849","LINC02019"
"20850","ENSG00000273367.1"
"20851","SFTPD-AS1"
"20852","SLC16A4-AS1"
"20853","ENSG00000273374.1"
"20854","ENSG00000273381.1"
"20855","TMEM167B-DT"
"20856","ENSG00000273391.1"
"20857","LINC01396"
"20858","ENSG00000273399.2"
"20859","ENSG00000273402.1"
"20860","ENSG00000273407.1"
"20861","LINC02712"
"20862","LINC02725"
"20863","ENSG00000273416.1"
"20864","ENSG00000273424.1"
"20865","ENSG00000273437.1"
"20866","ENSG00000273442.1"
"20867","ENSG00000273448.1"
"20868","ENSG00000273449.1"
"20869","ENSG00000273451.1"
"20870","ENSG00000273454.1"
"20871","ENSG00000273455.1"
"20872","ENSG00000273456.2"
"20873","ENSG00000273472.2"
"20874","ENSG00000273476.1"
"20875","ENSG00000273483.1"
"20876","ENSG00000273486.1"
"20877","ENSG00000273487.1"
"20878","ENSG00000273489.1"
"20879","APP-DT"
"20880","ENSG00000273493.1"
"20881","ENSG00000273507.7"
"20882","ENSG00000273521.1"
"20883","AGBL1"
"20884","CWC25"
"20885","ENSG00000273590.6"
"20886","EPOP"
"20887","ZNHIT3"
"20888","ENSG00000273619.2"
"20889","ENSG00000273659.1"
"20890","ENSG00000273674.6"
"20891","ENSG00000273680.1"
"20892","ENSG00000273691.1"
"20893","ENSG00000273702.1"
"20894","LHX1"
"20895","ENSG00000273711.2"
"20896","SUGT1-DT"
"20897","ENSG00000273729.1"
"20898","ENSG00000273733.1"
"20899","ENSG00000273748.1"
"20900","CYFIP1"
"20901","ENSG00000273759.1"
"20902","ENSG00000273792.1"
"20903","ENSG00000273797.1"
"20904","H2BC8"
"20905","ENSG00000273816.1"
"20906","USP27X"
"20907","ENSG00000273828.2"
"20908","TAF9"
"20909","ENSG00000273855.1"
"20910","ENSG00000273891.1"
"20911","ENSG00000273893.1"
"20912","NOL12"
"20913","ENSG00000273919.1"
"20914","ENSG00000273956.1"
"20915","ENSG00000273987.1"
"20916","ENSG00000273998.1"
"20917","ENSG00000274015.3"
"20918","LINC01138"
"20919","ENSG00000274023.1"
"20920","FAM27E3"
"20921","ENSG00000274029.1"
"20922","CASTOR2"
"20923","ENSG00000274080.1"
"20924","ENSG00000274093.1"
"20925","ENSG00000274104.2"
"20926","ENSG00000274139.1"
"20927","NATD1"
"20928","ENSG00000274184.1"
"20929","ENSG00000274191.1"
"20930","SOCS7"
"20931","ENSG00000274220.1"
"20932","ENSG00000274251.1"
"20933","ENSG00000274253.6"
"20934","SYNGAP1-AS1"
"20935","ENSG00000274265.5"
"20936","ENSG00000274281.1"
"20937","H2BC6"
"20938","ENSG00000274292.2"
"20939","ENSG00000274294.1"
"20940","ENSG00000274315.1"
"20941","LINC02334"
"20942","ENSG00000274340.1"
"20943","ENSG00000274341.1"
"20944","ZNF658"
"20945","ENSG00000274367.1"
"20946","LINC02804"
"20947","TMEM269"
"20948","TPTE"
"20949","ENSG00000274400.1"
"20950","ENSG00000274414.1"
"20951","ENSG00000274421.1"
"20952","ENSG00000274422.1"
"20953","ENSG00000274425.1"
"20954","ENSG00000274441.1"
"20955","C8ORF89"
"20956","ENSG00000274444.1"
"20957","ENSG00000274460.2"
"20958","LINC02930"
"20959","ENSG00000274492.1"
"20960","TBC1D3L"
"20961","RCC1L"
"20962","ENSG00000274561.1"
"20963","ENSG00000274578.1"
"20964","ENSG00000274598.1"
"20965","PCCA-DT"
"20966","ENSG00000274629.1"
"20967","LINC02371"
"20968","ENSG00000274667.1"
"20969","ENSG00000274682.1"
"20970","ENSG00000274695.1"
"20971","ENSG00000274698.1"
"20972","ENSG00000274712.3"
"20973","ENSG00000274718.1"
"20974","ENSG00000274751.1"
"20975","ENSG00000274767.1"
"20976","ENSG00000274776.1"
"20977","ENSG00000274797.1"
"20978","ENSG00000274828.2"
"20979","MAFIP"
"20980","ENSG00000274893.1"
"20981","ENSG00000274918.1"
"20982","ZKSCAN2-DT"
"20983","ENSG00000274964.1"
"20984","ENSG00000274987.1"
"20985","ENSG00000274993.1"
"20986","ZNF280B"
"20987","ENSG00000275005.1"
"20988","ENSG00000275016.5"
"20989","MLLT6"
"20990","PPP4R3B"
"20991","ENSG00000275056.1"
"20992","SYNRG"
"20993","NUDT18"
"20994","ENSG00000275092.1"
"20995","ZNF2"
"20996","ENSG00000275119.1"
"20997","ZSCAN2-AS1"
"20998","ENSG00000275180.2"
"20999","LENG9"
"21000","LINC02960"
"21001","LINC02826"
"21002","ENSG00000275223.1"
"21003","ENSG00000275228.1"
"21004","ENSG00000275232.1"
"21005","ENSG00000275236.1"
"21006","FAM242F"
"21007","ENSG00000275286.1"
"21008","LINC02340"
"21009","PRAG1"
"21010","ENSG00000275345.1"
"21011","ENSG00000275367.1"
"21012","ENSG00000275371.1"
"21013","ENSG00000275383.1"
"21014","ENSG00000275389.1"
"21015","ENSG00000275390.1"
"21016","FCGBP"
"21017","ENSG00000275409.1"
"21018","ENSG00000275413.1"
"21019","ENSG00000275426.1"
"21020","ENSG00000275427.1"
"21021","ENSG00000275441.2"
"21022","ENSG00000275443.2"
"21023","PTGER4P2-CDK2AP2P2"
"21024","ENSG00000275464.6"
"21025","ENSG00000275479.1"
"21026","ENSG00000275481.1"
"21027","ENSG00000275484.1"
"21028","LINC01730"
"21029","ENSG00000275493.2"
"21030","ENSG00000275512.1"
"21031","ENSG00000275557.1"
"21032","ENSG00000275580.1"
"21033","ENSG00000275582.1"
"21034","ENSG00000275601.1"
"21035","ENSG00000275613.2"
"21036","ENSG00000275632.1"
"21037","ENSG00000275645.1"
"21038","ENSG00000275649.1"
"21039","ENSG00000275672.1"
"21040","AATF"
"21041","ENSG00000275720.1"
"21042","ENSG00000275734.2"
"21043","ENSG00000275741.1"
"21044","ENSG00000275759.1"
"21045","ENSG00000275764.1"
"21046","ENSG00000275805.1"
"21047","ENSG00000275807.1"
"21048","LINC03082"
"21049","ARHGAP23"
"21050","TUBGCP5"
"21051","ENSG00000275854.1"
"21052","ENSG00000275857.1"
"21053","ENSG00000275895.8"
"21054","ENSG00000275902.1"
"21055","ENSG00000275910.1"
"21056","ENSG00000275963.1"
"21057","ENSG00000275964.2"
"21058","ENSG00000276007.1"
"21059","DUSP14"
"21060","ENSG00000276030.1"
"21061","UHRF1"
"21062","ORAI1"
"21063","CCL4L2"
"21064","ENSG00000276071.1"
"21065","ENSG00000276075.3"
"21066","ENSG00000276092.1"
"21067","ENSG00000276101.1"
"21068","ENSG00000276115.1"
"21069","ENSG00000276136.1"
"21070","ENSG00000276166.1"
"21071","ENSG00000276174.1"
"21072","ANKRD20A3P"
"21073","PIK3R6"
"21074","TADA2A"
"21075","ENSG00000276241.1"
"21076","ENSG00000276248.1"
"21077","ENSG00000276250.1"
"21078","LINC02809"
"21079","ENSG00000276256.1"
"21080","ENSG00000276259.1"
"21081","ENSG00000276261.1"
"21082","ENSG00000276282.1"
"21083","PIP4K2B"
"21084","ENSG00000276334.1"
"21085","ENSG00000276337.1"
"21086","LINC01879"
"21087","ENSG00000276408.1"
"21088","ENSG00000276412.2"
"21089","ENSG00000276417.1"
"21090","ENSG00000276445.1"
"21091","ENSG00000276449.1"
"21092","LINC03025-ENSG00000276462"
"21093","LINC00540"
"21094","BMS1P14"
"21095","ENSG00000276517.1"
"21096","ENSG00000276527.1"
"21097","ENSG00000276529.1"
"21098","ENSG00000276533.1"
"21099","PCDHGB5"
"21100","ENSG00000276564.1"
"21101","ENSG00000276573.1"
"21102","ENSG00000276593.1"
"21103","RAB7B"
"21104","ENSG00000276603.1"
"21105","ENSG00000276627.3"
"21106","DACH1"
"21107","ENSG00000276649.1"
"21108","ENSG00000276672.1"
"21109","ENSG00000276702.1"
"21110","ENSG00000276704.1"
"21111","ENSG00000276724.1"
"21112","ENSG00000276728.2"
"21113","ENSG00000276740.1"
"21114","ENSG00000276742.1"
"21115","LINC02227"
"21116","ENSG00000276809.1"
"21117","ENSG00000276850.5"
"21118","ENSG00000276853.1"
"21119","ENSG00000276863.1"
"21120","ENSG00000276900.1"
"21121","H4C5"
"21122","ENSG00000276968.1"
"21123","ENSG00000276997.4"
"21124","ENSG00000277007.1"
"21125","ENSG00000277020.4"
"21126","ENSG00000277022.1"
"21127","ENSG00000277047.5"
"21128","CCL3-AS1"
"21129","ENSG00000277128.2"
"21130","ENSG00000277130.1"
"21131","TYW1B"
"21132","ENSG00000277151.1"
"21133","ENSG00000277159.1"
"21134","PIGW"
"21135","LINC01632"
"21136","CCDC92B"
"21137","SPANXA2-OT1"
"21138","ENSG00000277218.1"
"21139","ENSG00000277246.1"
"21140","PCGF2"
"21141","LHX1-DT"
"21142","ENSG00000277270.2"
"21143","RAB35-AS1"
"21144","ENSG00000277301.1"
"21145","ENSG00000277332.3"
"21146","ENSG00000277342.1"
"21147","SRCIN1"
"21148","ENSG00000277369.2"
"21149","ENSG00000277383.2"
"21150","GPR179"
"21151","ENSG00000277400.1"
"21152","MARCKS"
"21153","LINC02338"
"21154","CEBPB-AS1"
"21155","ENSG00000277450.1"
"21156","ZNF670"
"21157","ENSG00000277463.1"
"21158","ENSG00000277476.1"
"21159","PKD1L3"
"21160","ENSG00000277501.1"
"21161","ENSG00000277511.2"
"21162","LINC03021-ENSG00000277526"
"21163","PNMA8C"
"21164","ENSG00000277534.1"
"21165","ZNF630-AS1"
"21166","ENSG00000277581.1"
"21167","NEFL"
"21168","ENSG00000277589.1"
"21169","ENSG00000277602.1"
"21170","ENSG00000277675.1"
"21171","ENSG00000277687.1"
"21172","ENSG00000277692.1"
"21173","ENSG00000277693.2"
"21174","ENSG00000277695.1"
"21175","ENSG00000277701.5"
"21176","ENSG00000277715.1"
"21177","TRAC"
"21178","ENSG00000277744.1"
"21179","SYT15B"
"21180","ENSG00000277767.1"
"21181","PSMB3"
"21182","ENSG00000277806.1"
"21183","ENSG00000277825.1"
"21184","ENSG00000277831.1"
"21185","ENSG00000277855.1"
"21186","ENSG00000277938.1"
"21187","ENSG00000277959.1"
"21188","ENSG00000277969.2"
"21189","CISD3"
"21190","ENSG00000277978.1"
"21191","LINC02351"
"21192","ENSG00000278000.1"
"21193","ENSG00000278002.1"
"21194","ENSG00000278013.1"
"21195","ENSG00000278022.1"
"21196","RDM1"
"21197","ENSG00000278052.1"
"21198","DDX52"
"21199","LUNAR1"
"21200","ENSG00000278126.1"
"21201","ZNF8"
"21202","ENSG00000278133.1"
"21203","TSC22D1-AS1"
"21204","GLIDR"
"21205","SSTR3"
"21206","PRICKLE4"
"21207","CKAP2-DT"
"21208","ENSG00000278254.4"
"21209","MYO19"
"21210","ENSG00000278266.1"
"21211","ENSG00000278291.1"
"21212","GGNBP2"
"21213","ZNF229"
"21214","VWA8-AS1"
"21215","ENSG00000278376.2"
"21216","ENSG00000278383.1"
"21217","ENSG00000278384.1"
"21218","ENSG00000278390.7"
"21219","ENSG00000278434.1"
"21220","ENSG00000278445.1"
"21221","ENSG00000278456.1"
"21222","ENSG00000278467.1"
"21223","C17ORF78"
"21224","ENSG00000278518.1"
"21225","DHRS11"
"21226","ACACA"
"21227","TMEM191B"
"21228","NR2E3"
"21229","ENSG00000278576.1"
"21230","ENSG00000278600.1"
"21231","MRM1"
"21232","ENSG00000278627.1"
"21233","LINC02335"
"21234","ENSG00000278638.2"
"21235","GOLGA6L10"
"21236","ENSG00000278668.1"
"21237","ENSG00000278704.1"
"21238","MCM8-AS1"
"21239","ENSG00000278727.1"
"21240","ENSG00000278730.1"
"21241","ENSG00000278737.1"
"21242","ENSG00000278740.1"
"21243","ENSG00000278743.2"
"21244","BACE1-AS"
"21245","ENSG00000278784.1"
"21246","LINC00624"
"21247","ENSG00000278817.1"
"21248","ENSG00000278834.2"
"21249","ENSG00000278840.1"
"21250","MRPL45"
"21251","ENSG00000278890.1"
"21252","ENSG00000278901.1"
"21253","ENSG00000278920.1"
"21254","ENSG00000278925.1"
"21255","ENSG00000278932.6"
"21256","HEIH"
"21257","ENSG00000278996.1"
"21258","PCDHB1-AS1"
"21259","HEXD-IT1"
"21260","SND1-IT1"
"21261","ENSG00000279080.1"
"21262","LINC01727"
"21263","ENSG00000279085.1"
"21264","ENSG00000279110.1"
"21265","ENSG00000279145.2"
"21266","ENSG00000279159.1"
"21267","ENSG00000279168.2"
"21268","TSTD3"
"21269","ENSG00000279175.1"
"21270","ENSG00000279217.1"
"21271","CMKLR2-AS"
"21272","ENSG00000279232.2"
"21273","ENSG00000279249.4"
"21274","OR2L8"
"21275","ENSG00000279277.2"
"21276","ENSG00000279278.1"
"21277","OR2T11"
"21278","ENSG00000279317.4"
"21279","ENSG00000279342.2"
"21280","ENSG00000279345.1"
"21281","ENSG00000279442.1"
"21282","ENSG00000279467.1"
"21283","OR2AG1"
"21284","ENSG00000279529.2"
"21285","ENSG00000279571.3"
"21286","ENSG00000279652.1"
"21287","ENSG00000279658.1"
"21288","ENSG00000279668.4"
"21289","MAPT-IT1"
"21290","ENSG00000279712.1"
"21291","ENSG00000279714.1"
"21292","ENSG00000279726.2"
"21293","LINC02033"
"21294","ENSG00000279738.1"
"21295","ENSG00000279762.3"
"21296","ENSG00000279833.1"
"21297","LINC02906"
"21298","ENSG00000279927.1"
"21299","CCDC28A-AS1"
"21300","ENSG00000280007.1"
"21301","ENSG00000280011.1"
"21302","ENSG00000280029.4"
"21303","ENSG00000280036.1"
"21304","ENSG00000280071.5"
"21305","PLAC4"
"21306","ENSG00000280118.3"
"21307","ENSG00000280136.2"
"21308","ENSG00000280145.3"
"21309","ENSG00000280164.1"
"21310","PCDH20"
"21311","ENSG00000280195.2"
"21312","ENSG00000280207.1"
"21313","UCKL1-AS1"
"21314","ENSG00000280241.4"
"21315","ENSG00000280341.1"
"21316","ENSG00000280366.1"
"21317","ENSG00000280383.1"
"21318","ENSG00000280433.2"
"21319","ENSG00000280434.1"
"21320","ENSG00000280441.3"
"21321","ENSG00000280474.1"
"21322","ENSG00000280485.1"
"21323","ASAP1-IT2"
"21324","LINC01374"
"21325","LINC01348"
"21326","BTG3-AS1"
"21327","THRIL"
"21328","KCNIP4-IT1"
"21329","ENSG00000280660.1"
"21330","CCDC163"
"21331","LINC01242"
"21332","SH3PXD2A-AS1"
"21333","PCAT5"
"21334","LINC01943"
"21335","EIF1B-AS1"
"21336","LINC00850"
"21337","ENSG00000280767.3"
"21338","LINC01202"
"21339","JAKMIP2-AS1"
"21340","PAGR1"
"21341","LINC00294"
"21342","LINC00836"
"21343","GSEC"
"21344","MIR325HG"
"21345","ENSG00000280878.1"
"21346","ELDR"
"21347","CTBP1-AS"
"21348","LINC01163"
"21349","MATR3-ENSG00000280987"
"21350","LINC00581"
"21351","LINC00921"
"21352","ENSG00000281016.1"
"21353","ENSG00000281021.1"
"21354","N4BP2L2-IT2"
"21355","ENSG00000281091.3"
"21356","TRG-AS1"
"21357","TMEM272"
"21358","ENSG00000281120.1"
"21359","PTENP1-AS"
"21360","SCHLAP1"
"21361","ENSG00000281160.2"
"21362","NPTN-IT1"
"21363","ENSG00000281195.1"
"21364","LINC00934"
"21365","SLFNL1-AS1"
"21366","LINC02536"
"21367","LINC01338"
"21368","LINC00997"
"21369","ENSG00000281333.2"
"21370","HELLPAR"
"21371","ARRDC3-AS1"
"21372","RASSF1-AS1"
"21373","LINC00506"
"21374","SNHG4"
"21375","LINC01176"
"21376","BLACAT1"
"21377","ENSG00000281468.1"
"21378","DNAJB5-DT"
"21379","SEPSECS-AS1"
"21380","ENSG00000281530.1"
"21381","ENSG00000281538.1"
"21382","LINC03077"
"21383","SAMD12-AS1"
"21384","EBLN3P"
"21385","RBM5-AS1"
"21386","PACRG-AS1"
"21387","LINC01012"
"21388","ERC2-IT1"
"21389","LINC01080"
"21390","METTL14-DT"
"21391","ENSG00000281732.1"
"21392","C2-AS1"
"21393","ENSG00000281849.3"
"21394","PAUPAR"
"21395","LINC02246"
"21396","ENSG00000281904.1"
"21397","TMEM265"
"21398","ENSG00000282022.1"
"21399","ENSG00000282033.1"
"21400","ENSG00000282057.1"
"21401","ENSG00000282142.2"
"21402","ENSG00000282160.1"
"21403","PEG13"
"21404","ENSG00000282375.1"
"21405","ENSG00000282386.1"
"21406","ENSG00000282393.1"
"21407","LINC01002"
"21408","ENSG00000282527.2"
"21409","ENSG00000282556.5"
"21410","ENSG00000282564.3"
"21411","FAM157D"
"21412","ENSG00000282692.1"
"21413","DUXB"
"21414","ENSG00000282772.1"
"21415","ENSG00000282840.1"
"21416","ENSG00000282863.1"
"21417","TMEM275"
"21418","ENSG00000282882.2"
"21419","ENSG00000282885.3"
"21420","ENSG00000282890.1"
"21421","ENSG00000282915.1"
"21422","ENSG00000282917.4"
"21423","ENSG00000282936.2"
"21424","PSG11-AS1"
"21425","ENSG00000282951.1"
"21426","PRNCR1"
"21427","PCBP2-OT1"
"21428","ENSG00000282987.1"
"21429","ENSG00000282998.1"
"21430","ENSG00000283003.4"
"21431","ENSG00000283025.1"
"21432","ENSG00000283031.2"
